Date,Open,High,Low,Close,Adj Close,Volume
2020-05-11,5405.899902,5489.500000,5405.799805,5461.200195,5461.200195,795500
2020-05-12,5461.200195,5461.399902,5374.000000,5403.000000,5403.000000,866400
2020-05-13,5403.000000,5421.899902,5301.899902,5421.899902,5421.899902,895400
2020-05-14,5421.700195,5421.700195,5328.700195,5328.700195,5328.700195,829800
2020-05-15,5328.700195,5412.399902,5328.700195,5404.799805,5404.799805,750200
2020-05-18,5404.799805,5486.299805,5404.799805,5460.500000,5460.500000,0
2020-05-19,5460.500000,5606.799805,5460.500000,5559.500000,5559.500000,922400
2020-05-20,5559.500000,5587.100098,5507.000000,5573.000000,5573.000000,753200
2020-05-21,5573.000000,5610.000000,5545.200195,5550.399902,5550.399902,853100
2020-05-22,5550.399902,5569.700195,5494.799805,5497.000000,5497.000000,759100
2020-05-25,5497.000000,5615.600098,5497.000000,5615.600098,5615.600098,679200
2020-05-26,5615.600098,5780.000000,5615.600098,5780.000000,5780.000000,1021600
2020-05-27,5780.000000,5835.899902,5713.899902,5775.000000,5775.000000,1345200
2020-05-28,5775.000000,5922.000000,5775.000000,5851.100098,5851.100098,1227600
2020-05-29,5851.100098,5851.100098,5755.700195,5755.700195,5755.700195,2447600
2020-06-01,5755.700195,5819.200195,5705.399902,5819.200195,5819.200195,841800
2020-06-02,5819.200195,5859.000000,5800.000000,5835.100098,5835.100098,957400
2020-06-03,5835.100098,5943.700195,5835.100098,5941.600098,5941.600098,1032300
2020-06-04,5941.600098,6040.200195,5941.600098,5991.799805,5991.799805,1328900
2020-06-05,5991.799805,6017.799805,5963.000000,5998.700195,5998.700195,946400
2020-06-09,5998.700195,6198.600098,5998.700195,6144.899902,6144.899902,1407600
2020-06-10,6144.899902,6182.299805,6089.700195,6148.399902,6148.399902,1028500
2020-06-11,6148.399902,6148.399902,5949.600098,5960.600098,5960.600098,1147700
2020-06-12,5960.600098,5960.600098,5756.500000,5847.799805,5847.799805,1323700
2020-06-15,5846.700195,5857.700195,5719.799805,5719.799805,5719.799805,1054600
2020-06-16,5760.200195,5975.799805,5758.500000,5942.299805,5942.299805,1089000
2020-06-17,5952.100098,5991.799805,5931.500000,5991.799805,5991.799805,919900
2020-06-18,5986.899902,5986.899902,5888.700195,5936.500000,5936.500000,1173900
2020-06-19,5942.500000,6006.299805,5929.899902,5942.600098,5942.600098,1950100
2020-06-22,5942.600098,5972.600098,5881.100098,5944.500000,5944.500000,761300
2020-06-23,5944.500000,5999.200195,5882.799805,5954.399902,5954.399902,916300
2020-06-24,5954.399902,5992.799805,5942.299805,5965.700195,5965.700195,817700
2020-06-25,5965.700195,5965.700195,5817.700195,5817.700195,5817.700195,883200
2020-06-26,5817.700195,5913.600098,5817.700195,5904.100098,5904.100098,901300
2020-06-29,5904.100098,5904.100098,5773.200195,5815.000000,5815.000000,708900
2020-06-30,5815.000000,5955.200195,5815.000000,5897.899902,5897.899902,1009000
2020-07-01,5897.899902,5953.899902,5892.799805,5934.399902,5934.399902,729000
2020-07-02,5934.399902,6034.899902,5934.399902,6032.700195,6032.700195,832700
2020-07-03,6032.700195,6101.399902,6021.700195,6057.899902,6057.899902,645900
2020-07-06,6057.899902,6078.299805,6014.600098,6014.600098,6014.600098,568300
2020-07-07,6014.600098,6077.299805,6004.200195,6012.899902,6012.899902,772700
2020-07-08,6012.899902,6018.399902,5920.299805,5920.299805,5920.299805,777800
2020-07-09,5920.299805,5998.799805,5920.299805,5955.500000,5955.500000,681300
2020-07-10,5955.500000,5956.200195,5899.500000,5919.200195,5919.200195,565400
2020-07-13,5998.399902,6007.399902,5919.200195,5977.500000,5977.500000,666700
2020-07-14,5977.500000,5977.500000,5918.799805,5941.100098,5941.100098,652800
2020-07-15,5941.100098,6052.899902,5941.100098,6052.899902,6052.899902,656100
2020-07-16,6052.899902,6078.000000,5989.899902,6010.899902,6010.899902,676700
2020-07-17,6010.899902,6042.399902,5999.399902,6033.600098,6033.600098,583200
2020-07-20,6033.600098,6038.799805,5991.899902,6001.600098,6001.600098,482300
2020-07-21,6001.600098,6160.600098,6001.600098,6156.299805,6156.299805,695400
2020-07-22,6156.299805,6156.299805,6055.500000,6075.100098,6075.100098,614600
2020-07-23,6075.100098,6102.700195,6052.100098,6094.500000,6094.500000,622900
2020-07-24,6094.500000,6094.500000,6010.700195,6024.000000,6024.000000,547000
2020-07-27,6024.000000,6044.500000,6013.100098,6044.200195,6044.200195,577100
2020-07-28,6044.200195,6113.799805,6019.799805,6020.500000,6020.500000,732400
2020-07-29,6019.200195,6051.100098,6000.700195,6006.399902,6006.399902,675800
2020-07-30,6019.399902,6067.000000,6019.399902,6051.100098,6051.100098,668700
2020-07-31,6051.100098,6051.100098,5893.200195,5927.799805,5927.799805,879100
2020-08-03,5927.799805,5927.799805,5860.700195,5926.100098,5926.100098,0
2020-08-04,5947.100098,6059.500000,5946.799805,6037.600098,6037.600098,692300
2020-08-05,6031.700195,6033.899902,5964.899902,6001.299805,6001.299805,672500
2020-08-06,6015.799805,6049.299805,6009.299805,6042.200195,6042.200195,696500
2020-08-07,6042.200195,6042.200195,5993.399902,6004.799805,6004.799805,612500
2020-08-10,6004.799805,6125.299805,6004.799805,6110.200195,6110.200195,644800
2020-08-11,6110.200195,6186.100098,6110.200195,6138.700195,6138.700195,726800
2020-08-12,6138.700195,6154.500000,6101.100098,6132.000000,6132.000000,771900
