Date,Open,High,Low,Close,Adj Close,Volume
2020-05-11,1903.439941,1909.609985,1881.170044,1885.920044,1885.920044,0
2020-05-12,1897.079956,1907.189941,1863.459961,1863.550049,1863.550049,0
2020-05-13,1873.109985,1874.900024,1771.699951,1791.650024,1791.650024,0
2020-05-14,1762.199951,1814.469971,1750.000000,1809.670044,1809.670044,0
2020-05-15,1809.670044,1832.270020,1793.739990,1823.130005,1823.130005,0
2020-05-18,1870.589966,1908.969971,1870.380005,1904.810059,1904.810059,0
2020-05-19,1902.880005,1914.869995,1882.400024,1884.520020,1884.520020,0
2020-05-20,1919.060059,1947.729980,1911.180054,1941.599976,1941.599976,0
2020-05-21,1936.780029,1936.780029,1894.349976,1916.060059,1916.060059,0
2020-05-22,1914.939941,1922.540039,1898.819946,1922.349976,1922.349976,0
2020-05-26,1958.020020,1958.420044,1938.579956,1945.209961,1945.209961,0
2020-05-27,1959.939941,1963.680054,1904.449951,1963.430054,1963.430054,0
2020-05-28,1964.410034,1968.219971,1927.609985,1933.859985,1933.859985,0
2020-05-29,1932.489990,1932.489990,1896.689941,1921.859985,1921.859985,0
2020-06-01,1923.689941,1956.680054,1907.119995,1952.219971,1952.219971,0
2020-06-02,1954.930054,1992.060059,1954.930054,1989.589966,1989.589966,0
2020-06-03,1997.119995,2031.630005,1991.560059,2025.199951,2025.199951,0
2020-06-04,2022.349976,2034.329956,2007.459961,2030.579956,2030.579956,0
2020-06-05,2090.530029,2108.750000,2080.330078,2095.689941,2095.689941,0
2020-06-08,2131.520020,2148.409912,2113.530029,2146.520020,2146.520020,0
2020-06-09,2124.530029,2140.629883,2103.699951,2131.830078,2131.830078,0
2020-06-10,2124.330078,2129.979980,2081.310059,2087.389893,2087.389893,0
2020-06-11,2011.739990,2023.969971,1944.420044,1954.689941,1954.689941,0
2020-06-12,2013.489990,2021.369995,1948.979980,1976.910034,1976.910034,0
2020-06-15,1921.900024,2004.079956,1905.790039,1999.599976,1999.599976,0
2020-06-16,2048.899902,2048.899902,1999.140015,2025.959961,2025.959961,0
2020-06-17,2031.859985,2031.920044,1992.459961,1992.459961,1992.459961,0
2020-06-18,1984.020020,2010.890015,1982.920044,1987.239990,1987.239990,0
2020-06-19,2011.229980,2016.010010,1976.300049,1981.550049,1981.550049,0
2020-06-22,1982.130005,2000.920044,1979.510010,1991.819946,1991.819946,0
2020-06-23,1991.859985,2024.180054,1990.189941,1993.469971,1993.469971,0
2020-06-24,1983.540039,1983.540039,1928.630005,1949.699951,1949.699951,0
2020-06-25,1935.839966,1968.489990,1933.780029,1956.819946,1956.819946,0
2020-06-26,1951.420044,1953.060059,1909.689941,1911.760010,1911.760010,0
2020-06-29,1911.760010,1960.400024,1911.760010,1952.979980,1952.979980,0
2020-06-30,1948.030029,1996.550049,1934.979980,1993.150024,1993.150024,0
2020-07-01,1993.150024,2003.270020,1967.199951,1976.060059,1976.060059,0
2020-07-02,2009.560059,2022.800049,1988.359985,1989.239990,1989.239990,0
2020-07-06,2013.890015,2036.150024,2011.069946,2028.790039,2028.790039,0
2020-07-07,2018.010010,2036.900024,2005.099976,2016.439941,2016.439941,0
2020-07-08,2024.670044,2044.599976,2000.160034,2004.650024,2004.650024,0
2020-07-09,2007.130005,2007.130005,1954.689941,1970.780029,1970.780029,0
2020-07-10,1966.290039,1978.089966,1959.170044,1977.910034,1977.910034,0
2020-07-13,1984.770020,1997.709961,1965.819946,1967.540039,1967.540039,0
2020-07-14,1968.750000,2006.329956,1955.949951,1967.540039,1967.540039,0
2020-07-15,2022.890015,2047.219971,2022.599976,2044.709961,2044.709961,0
2020-07-16,2044.709961,2045.770020,2019.869995,2035.439941,2035.439941,0
2020-07-17,2034.430054,2050.840088,2020.760010,2037.890015,2037.890015,0
2020-07-20,2041.180054,2054.889893,2022.939941,2025.030029,2025.030029,0
2020-07-21,2054.750000,2117.120117,2054.750000,2109.330078,2109.330078,0
2020-07-22,2109.310059,2109.310059,2073.790039,2090.820068,2090.820068,0
2020-07-23,2091.840088,2098.780029,2070.469971,2080.830078,2080.830078,0
2020-07-24,2080.229980,2087.479980,2066.669922,2067.550049,2067.550049,0
2020-07-27,2067.600098,2094.120117,2067.600098,2087.820068,2087.820068,0
2020-07-28,2080.330078,2087.199951,2063.020020,2063.790039,2063.790039,0
2020-07-29,2070.449951,2091.929932,2049.110107,2091.040039,2091.040039,0
2020-07-30,2066.280029,2073.870117,2037.010010,2073.459961,2073.459961,0
2020-07-31,2068.899902,2081.479980,2043.369995,2058.739990,2058.739990,0
2020-08-03,2063.510010,2082.449951,2051.510010,2072.929932,2072.929932,0
2020-08-04,2078.030029,2129.260010,2077.260010,2126.070068,2126.070068,0
2020-08-05,2162.040039,2181.370117,2133.989990,2143.290039,2143.290039,0
2020-08-06,2143.290039,2161.500000,2134.979980,2141.350098,2141.350098,0
2020-08-07,2133.860107,2137.850098,2115.489990,2137.310059,2137.310059,0
2020-08-10,2144.229980,2173.860107,2139.629883,2168.209961,2168.209961,0
2020-08-11,2163.780029,2184.750000,2131.969971,2133.600098,2133.600098,0
2020-08-12,2170.120117,2170.120117,2145.989990,2148.520020,2148.520020,0
2020-08-13,2147.929932,2168.179932,2147.929932,2157.500000,2157.500000,0
2020-08-14,2151.780029,2157.060059,2142.919922,2155.360107,2155.360107,0
2020-08-17,2169.639893,2172.270020,2155.790039,2170.179932,2170.179932,0
