Date,Open,High,Low,Close,Adj Close,Volume
2020-05-11,2597.850098,2611.739990,2590.659912,2611.310059,2611.310059,260504400
2020-05-12,2582.550049,2590.510010,2576.459961,2587.810059,2587.810059,241063400
2020-05-13,2573.709961,2584.169922,2567.449951,2572.010010,2572.010010,637426800
2020-05-14,2546.639893,2551.000000,2521.469971,2522.310059,2522.310059,510416400
2020-05-15,2535.989990,2546.340088,2516.659912,2523.550049,2523.550049,522395500
2020-05-18,2526.969971,2551.629883,2524.659912,2539.280029,2539.280029,250959800
2020-05-19,2583.540039,2596.409912,2579.610107,2581.330078,2581.330078,353410500
2020-05-20,2583.370117,2587.159912,2555.500000,2561.939941,2561.939941,297329100
2020-05-21,2579.520020,2583.030029,2554.679932,2555.340088,2555.340088,239368000
2020-05-22,2533.040039,2534.899902,2490.699951,2499.830078,2499.830078,364821400
2020-05-26,2517.330078,2544.459961,2516.889893,2530.300049,2530.300049,298292000
2020-05-27,2527.330078,2537.790039,2509.590088,2519.479980,2519.479980,321590200
2020-05-28,2526.709961,2531.560059,2509.100098,2515.239990,2515.239990,402054600
2020-05-29,2494.310059,2516.780029,2489.939941,2510.750000,2510.750000,1472751700
2020-06-01,2519.419922,2578.270020,2516.459961,2550.860107,2550.860107,658080300
2020-06-02,2565.290039,2611.629883,2562.090088,2611.629883,2611.629883,528974200
2020-06-03,2637.409912,2700.389893,2637.409912,2700.389893,2700.389893,602716000
2020-06-04,2733.570068,2755.550049,2684.070068,2707.199951,2707.199951,473130700
2020-06-05,2714.550049,2755.800049,2702.600098,2751.500000,2751.500000,382718200
2020-06-08,2775.679932,2798.979980,2766.350098,2796.969971,2796.969971,418135200
2020-06-09,2810.439941,2839.389893,2783.300049,2794.169922,2794.169922,497198700
2020-06-10,2805.810059,2822.750000,2789.189941,2800.570068,2800.570068,332586800
2020-06-11,2785.189941,2785.189941,2697.239990,2704.209961,2704.209961,488930800
2020-06-12,2629.699951,2690.770020,2609.030029,2684.629883,2684.629883,455535800
2020-06-15,2652.800049,2661.610107,2606.149902,2613.879883,2613.879883,367135600
2020-06-16,2664.600098,2688.989990,2663.750000,2666.850098,2666.850098,330759200
2020-06-17,2677.989990,2679.570068,2644.179932,2669.620117,2669.620117,240791200
2020-06-18,2651.040039,2678.030029,2645.610107,2665.659912,2665.659912,211475700
2020-06-19,2656.360107,2658.929932,2634.830078,2634.830078,2634.830078,475697600
2020-06-22,2638.149902,2652.379883,2627.459961,2629.689941,2629.689941,275133500
2020-06-23,2635.689941,2641.080078,2583.989990,2634.919922,2634.919922,307649600
2020-06-24,2644.449951,2647.489990,2615.719971,2628.620117,2628.620117,277879600
2020-06-25,2604.030029,2605.330078,2574.850098,2590.149902,2590.149902,307390600
2020-06-26,2603.429932,2619.649902,2600.500000,2604.510010,2604.510010,196494800
2020-06-29,2589.739990,2598.060059,2572.229980,2574.100098,2574.100098,232450900
2020-06-30,2595.270020,2610.989990,2589.909912,2589.909912,2589.909912,335570700
2020-07-01,2604.080078,2619.350098,2597.290039,2610.169922,2610.169922,149432000
2020-07-02,2607.489990,2636.689941,2597.610107,2636.689941,2636.689941,216004700
2020-07-03,2648.639893,2660.270020,2637.129883,2652.939941,2652.939941,208612100
2020-07-06,2662.409912,2696.010010,2653.370117,2689.610107,2689.610107,214752500
2020-07-07,2705.100098,2707.669922,2657.939941,2661.419922,2661.419922,223671600
2020-07-08,2665.510010,2677.399902,2653.020020,2669.489990,2669.489990,186970000
2020-07-09,2678.919922,2679.979980,2652.070068,2652.649902,2652.649902,171603800
2020-07-13,2669.979980,2670.929932,2629.679932,2631.080078,2631.080078,218372600
2020-07-14,2617.979980,2631.810059,2604.949951,2620.189941,2620.189941,196496400
2020-07-15,2643.760010,2658.899902,2641.800049,2648.899902,2648.899902,230774500
2020-07-16,2651.929932,2661.949951,2621.020020,2623.669922,2623.669922,206579000
2020-07-17,2635.800049,2640.379883,2618.479980,2618.479980,2618.479980,171927300
