Date,Open,High,Low,Close,Adj Close,Volume
2020-05-11,2915.719971,2927.260010,2861.709961,2883.750000,2883.750000,34181800
2020-05-12,2878.610107,2896.399902,2871.250000,2884.199951,2884.199951,34341700
2020-05-13,2872.010010,2872.010010,2805.270020,2810.550049,2810.550049,43276900
2020-05-14,2796.479980,2796.479980,2708.070068,2760.229980,2760.229980,57058600
2020-05-15,2777.429932,2801.850098,2755.149902,2770.699951,2770.699951,45571600
2020-05-18,2800.070068,2923.320068,2800.070068,2911.879883,2911.879883,49019700
2020-05-19,2931.169922,2944.959961,2876.659912,2902.580078,2902.580078,67917600
2020-05-20,2895.510010,2946.469971,2874.949951,2942.389893,2942.389893,53598800
2020-05-22,2889.379883,2922.199951,2854.070068,2905.469971,2905.469971,45185000
2020-05-25,2919.100098,2971.350098,2912.959961,2971.350098,2971.350098,26951600
2020-05-26,2983.649902,3009.429932,2978.530029,2999.219971,2999.219971,57523000
2020-05-27,3004.090088,3067.350098,3002.659912,3051.080078,3051.080078,79310100
2020-05-28,3058.750000,3102.959961,3053.760010,3094.469971,3094.469971,58748700
2020-05-29,3081.780029,3096.239990,3049.330078,3050.199951,3050.199951,74784400
2020-06-02,3096.149902,3168.479980,3096.149902,3159.020020,3159.020020,61020800
2020-06-03,3169.729980,3275.679932,3169.729980,3269.590088,3269.590088,72247900
2020-06-04,3261.090088,3293.260010,3232.790039,3261.669922,3261.669922,72905500
2020-06-05,3281.919922,3386.959961,3281.919922,3384.290039,3384.290039,92614300
2020-06-08,3378.939941,3394.899902,3341.239990,3366.290039,3366.290039,73190200
2020-06-09,3368.550049,3377.199951,3294.739990,3320.709961,3320.709961,74580700
2020-06-10,3327.310059,3355.760010,3289.250000,3293.709961,3293.709961,52914000
2020-06-11,3263.610107,3263.610107,3144.570068,3144.570068,3144.570068,75070500
2020-06-12,3135.219971,3213.760010,3110.300049,3153.739990,3153.739990,56149700
2020-06-15,3131.429932,3153.370117,3054.110107,3136.399902,3136.399902,52217200
2020-06-16,3156.030029,3277.870117,3156.030029,3242.649902,3242.649902,65934800
2020-06-17,3240.090088,3282.919922,3238.560059,3267.260010,3267.260010,51162200
2020-06-18,3260.669922,3288.179932,3225.100098,3249.899902,3249.899902,53767800
2020-06-19,3257.000000,3300.659912,3257.000000,3269.100098,3269.100098,111740900
2020-06-22,3259.429932,3279.419922,3219.149902,3241.689941,3241.689941,35277100
2020-06-23,3253.330078,3317.870117,3253.330078,3298.830078,3298.830078,47214600
2020-06-24,3289.000000,3289.000000,3196.120117,3196.120117,3196.120117,45124300
2020-06-25,3196.250000,3235.360107,3149.669922,3218.909912,3218.909912,44003600
2020-06-26,3233.139893,3272.969971,3199.810059,3204.169922,3204.169922,37104600
2020-06-29,3196.209961,3252.330078,3183.110107,3232.020020,3232.020020,38658000
2020-06-30,3235.870117,3249.429932,3209.959961,3234.070068,3234.070068,41993800
2020-07-01,3239.860107,3250.560059,3181.120117,3228.449951,3228.449951,34844500
2020-07-02,3239.479980,3335.399902,3239.479980,3320.090088,3320.090088,54200000
2020-07-03,3321.830078,3330.479980,3279.070068,3294.379883,3294.379883,28269000
2020-07-06,3314.399902,3375.699951,3314.399902,3350.030029,3350.030029,43068900
2020-07-07,3338.719971,3338.719971,3299.989990,3321.560059,3321.560059,34866600
2020-07-08,3310.830078,3324.850098,3278.100098,3286.090088,3286.090088,38168200
2020-07-09,3291.699951,3315.540039,3253.580078,3261.169922,3261.169922,33328900
2020-07-10,3255.399902,3299.540039,3241.290039,3296.219971,3296.219971,31875100
2020-07-13,3311.820068,3353.260010,3307.560059,3350.000000,3350.000000,32803300
2020-07-14,3330.080078,3330.080078,3277.399902,3321.389893,3321.389893,36816100
2020-07-15,3331.840088,3399.709961,3331.840088,3378.209961,3378.209961,46656400
2020-07-16,3371.050049,3376.580078,3340.959961,3365.350098,3365.350098,34867400
2020-07-17,3370.510010,3375.219971,3353.979980,3365.600098,3365.600098,40426900
2020-07-20,3361.250000,3393.429932,3332.639893,3388.340088,3388.340088,31559400
2020-07-21,3404.159912,3451.159912,3401.419922,3405.350098,3405.350098,50373700
2020-07-22,3399.879883,3402.189941,3361.530029,3370.760010,3370.760010,37088700
2020-07-23,3379.570068,3400.919922,3362.340088,3371.739990,3371.739990,35874300
2020-07-24,3349.540039,3349.540039,3294.889893,3310.889893,3310.889893,34261300
2020-07-27,3308.169922,3317.179932,3292.479980,3302.840088,3302.840088,29102600
2020-07-28,3302.679932,3316.820068,3280.669922,3303.560059,3303.560059,31361200
2020-07-29,3304.219971,3314.959961,3293.620117,3300.159912,3300.159912,35922800
2020-07-30,3300.610107,3300.610107,3174.379883,3208.199951,3208.199951,60167300
2020-07-31,3211.209961,3245.969971,3174.320068,3174.320068,3174.320068,55693300
2020-08-03,3177.760010,3263.649902,3173.979980,3248.280029,3248.280029,48849300
2020-08-04,3253.840088,3278.560059,3230.520020,3254.290039,3254.290039,47676200
2020-08-05,3258.320068,3293.169922,3258.320068,3268.379883,3268.379883,41255600
2020-08-06,3264.080078,3286.100098,3223.750000,3240.389893,3240.389893,65362700
2020-08-07,3240.520020,3256.919922,3220.050049,3252.649902,3252.649902,37015800
2020-08-10,3259.270020,3276.610107,3239.250000,3259.709961,3259.709961,26234200
2020-08-11,3269.909912,3349.760010,3269.909912,3332.120117,3332.120117,43225800
2020-08-12,3327.879883,3377.439941,3321.459961,3363.179932,3363.179932,39366300
2020-08-13,3358.090088,3368.070068,3336.570068,3342.850098,3342.850098,27817400
2020-08-14,3339.330078,3339.330078,3275.909912,3305.050049,3305.050049,30330400
2020-08-17,3305.649902,3319.100098,3285.989990,3305.850098,3305.850098,23388300
2020-08-18,3301.360107,3333.639893,3276.020020,3289.639893,3289.639893,28149600
2020-08-19,3287.080078,3317.840088,3275.510010,3317.620117,3317.620117,21319800
2020-08-20,3306.689941,3306.689941,3257.600098,3273.979980,3273.979980,27996100
2020-08-21,3277.610107,3292.570068,3221.419922,3259.750000,3259.750000,35550800
2020-08-24,3269.510010,3338.469971,3269.510010,3331.739990,3331.739990,29471500
2020-08-25,3335.010010,3373.469971,3329.709961,3329.709961,3329.709961,33085400
2020-08-26,3328.419922,3357.879883,3315.399902,3356.760010,3356.760010,22971400
2020-08-27,3357.020020,3359.139893,3326.649902,3331.040039,3331.040039,34252000
2020-08-28,3333.189941,3339.739990,3296.260010,3315.540039,3315.540039,34916100
2020-08-31,3320.679932,3346.110107,3266.550049,3272.510010,3272.510010,38082400
2020-09-01,3279.110107,3311.399902,3245.030029,3277.580078,3277.580078,39439400
2020-09-02,3284.300049,3358.110107,3284.300049,3337.770020,3337.770020,39209800
