Date,Open,High,Low,Close,Adj Close,Volume
2020-05-11,5488.000000,5587.399902,5488.000000,5559.100098,5559.100098,1290803900
2020-05-12,5559.100098,5559.100098,5469.899902,5497.299805,5497.299805,1240427500
2020-05-13,5497.299805,5513.700195,5394.600098,5513.700195,5513.700195,1279046700
2020-05-14,5513.299805,5513.299805,5418.000000,5418.000000,5418.000000,1192666200
2020-05-15,5418.000000,5499.600098,5418.000000,5492.799805,5492.799805,1077501100
2020-05-18,5492.799805,5581.100098,5492.799805,5557.500000,5557.500000,1140000000
2020-05-19,5557.500000,5704.399902,5557.500000,5658.799805,5658.799805,1257544300
2020-05-20,5658.799805,5693.399902,5608.200195,5680.100098,5680.100098,1111769100
2020-05-21,5680.100098,5721.899902,5653.700195,5660.899902,5660.899902,1190000000
2020-05-22,5660.899902,5682.500000,5605.600098,5608.799805,5608.799805,1110646900
2020-05-25,5608.799805,5729.899902,5608.799805,5729.899902,5729.899902,995242500
2020-05-26,5729.899902,5889.899902,5729.899902,5889.899902,5889.899902,1461385100
2020-05-27,5889.899902,5941.700195,5820.899902,5884.899902,5884.899902,1801612900
2020-05-28,5884.899902,6029.899902,5884.899902,5957.799805,5957.799805,1668836800
2020-05-29,5957.799805,5957.799805,5870.700195,5872.200195,5872.200195,3067783700
2020-06-01,5872.200195,5938.399902,5823.500000,5938.399902,5938.399902,1184008100
2020-06-02,5938.399902,5982.700195,5920.399902,5960.100098,5960.100098,1417716100
2020-06-03,5960.100098,6067.299805,5960.100098,6064.899902,6064.899902,1667446000
2020-06-04,6064.899902,6159.500000,6062.700195,6112.000000,6112.000000,1963276800
2020-06-05,6112.000000,6134.899902,6082.700195,6116.500000,6116.500000,1417835800
2020-06-09,6116.500000,6314.600098,6116.500000,6262.899902,6262.899902,1981579000
2020-06-10,6262.899902,6300.600098,6210.100098,6269.299805,6269.299805,1515742600
2020-06-11,6269.299805,6269.299805,6070.000000,6079.500000,6079.500000,1652638800
2020-06-12,6079.500000,6079.500000,5862.600098,5959.899902,5959.899902,2081144700
2020-06-15,5959.899902,5975.700195,5830.000000,5830.000000,5830.000000,1548717100
2020-06-16,5830.000000,6088.899902,5830.000000,6058.100098,6058.100098,1518264700
2020-06-17,6058.100098,6109.200195,6049.500000,6109.100098,6109.100098,1402229200
2020-06-18,6109.100098,6109.100098,6005.100098,6051.899902,6051.899902,1548327400
2020-06-19,6051.899902,6125.899902,6051.899902,6061.600098,6061.600098,2713131700
2020-06-22,6061.600098,6085.000000,5998.000000,6058.000000,6058.000000,1260127000
2020-06-23,6058.000000,6118.100098,5996.600098,6069.299805,6069.299805,1429935200
2020-06-24,6069.299805,6107.899902,6057.399902,6081.600098,6081.600098,1535707900
2020-06-25,6081.600098,6081.600098,5928.000000,5928.000000,5928.000000,1450842200
2020-06-26,5928.000000,6021.200195,5928.000000,6011.799805,6011.799805,1354586600
2020-06-29,6011.799805,6011.799805,5875.500000,5915.600098,5915.600098,1126709400
2020-06-30,5915.600098,6057.299805,5915.600098,6001.299805,6001.299805,1488430600
2020-07-01,6001.299805,6063.299805,6000.399902,6041.000000,6041.000000,1150631300
2020-07-02,6041.000000,6144.200195,6041.000000,6142.299805,6142.299805,1218556400
2020-07-03,6142.299805,6209.299805,6128.799805,6163.700195,6163.700195,981157500
2020-07-06,6163.700195,6186.799805,6125.899902,6125.899902,6125.899902,899893500
2020-07-07,6125.899902,6192.899902,6118.399902,6126.700195,6126.700195,1148699700
2020-07-08,6126.700195,6131.299805,6034.299805,6034.299805,6034.299805,1158604100
2020-07-09,6034.299805,6117.899902,6034.299805,6074.899902,6074.899902,1079136400
2020-07-10,6074.899902,6076.500000,6017.000000,6036.299805,6036.299805,934589100
2020-07-13,6116.299805,6124.700195,6036.399902,6089.299805,6089.299805,1085361300
2020-07-14,6089.299805,6089.299805,6025.600098,6045.500000,6045.500000,1001571600
2020-07-15,6045.500000,6160.399902,6045.500000,6160.399902,6160.399902,1004062900
2020-07-16,6160.399902,6186.399902,6102.500000,6123.000000,6123.000000,1004128000
2020-07-17,6123.000000,6155.700195,6108.600098,6144.899902,6144.899902,872182500
2020-07-20,6144.899902,6151.000000,6100.700195,6112.299805,6112.299805,827954200
2020-07-21,6112.299805,6272.299805,6112.299805,6268.799805,6268.799805,1119674300
2020-07-22,6268.799805,6268.799805,6173.299805,6192.600098,6192.600098,1008566000
2020-07-23,6192.600098,6221.799805,6171.799805,6213.899902,6213.899902,97538000
2020-07-24,6213.899902,6213.899902,6132.799805,6148.000000,6148.000000,856041300
2020-07-27,6148.000000,6170.899902,6138.899902,6169.600098,6169.600098,948324400
2020-07-28,6169.600098,6239.799805,6146.299805,6146.799805,6146.799805,1396454500
2020-07-29,6146.799805,6174.200195,6122.000000,6128.000000,6128.000000,993650000
2020-07-30,6128.000000,6191.600098,6128.000000,6177.500000,6177.500000,992770000
2020-07-31,6177.500000,6177.500000,6023.600098,6058.299805,6058.299805,1237147200
2020-08-03,6058.299805,6075.200195,5992.399902,6053.899902,6053.899902,1040000000
2020-08-04,6053.899902,6188.700195,6053.899902,6166.500000,6166.500000,991362900
2020-08-05,6166.500000,6166.500000,6099.500000,6135.899902,6135.899902,962380000
2020-08-06,6135.899902,6186.700195,6135.899902,6180.299805,6180.299805,1020000000
2020-08-07,6180.299805,6180.299805,6133.399902,6144.899902,6144.899902,935627400
2020-08-10,6144.899902,6261.100098,6144.899902,6247.100098,6247.100098,944950000
2020-08-11,6247.100098,6319.700195,6247.100098,6272.100098,6272.100098,1066833700
2020-08-12,6272.100098,6282.200195,6228.100098,6257.000000,6257.000000,1179687200
2020-08-13,6257.000000,6286.700195,6209.399902,6223.899902,6223.899902,1169069000
2020-08-14,6223.899902,6271.899902,6223.899902,6261.700195,6261.700195,1048848800
2020-08-17,6261.700195,6261.700195,6200.000000,6218.500000,6218.500000,974500000
2020-08-18,6218.500000,6283.600098,6218.500000,6268.700195,6268.700195,1218229800
2020-08-19,6268.700195,6339.399902,6268.700195,6314.100098,6314.100098,1220153500
2020-08-20,6314.100098,6314.100098,6250.799805,6271.700195,6271.700195,1209701800
2020-08-21,6271.700195,6319.100098,6262.299805,6270.700195,6270.700195,1149851000
2020-08-24,6270.700195,6305.600098,6262.200195,6300.299805,6300.299805,1433187700
2020-08-25,6300.299805,6369.899902,6300.299805,6332.000000,6332.000000,1355633800
2020-08-26,6331.100098,6331.100098,6258.899902,6294.500000,6294.500000,1336691700
2020-08-27,6294.500000,6342.600098,6294.500000,6310.600098,6310.600098,1373712600
2020-08-28,6310.600098,6310.600098,6242.299805,6260.799805,6260.799805,1236917000
2020-08-31,6262.500000,6277.399902,6245.899902,6245.899902,6245.899902,1452041900
2020-09-01,6245.899902,6245.899902,6097.000000,6143.200195,6143.200195,1332413100
2020-09-02,6143.200195,6263.299805,6143.200195,6251.799805,6251.799805,1319115800
2020-09-03,6251.799805,6316.200195,6251.799805,6301.000000,6301.000000,1124779200
2020-09-04,6301.000000,6301.000000,6102.000000,6108.799805,6108.799805,1162597700
2020-09-07,6108.799805,6144.799805,6054.600098,6129.899902,6129.899902,895983900
2020-09-08,6129.899902,6210.500000,6129.899902,6190.200195,6190.200195,1001584400
2020-09-09,6190.200195,6190.200195,6032.500000,6058.899902,6058.899902,1139450500
2020-09-10,6058.899902,6139.799805,6058.399902,6090.000000,6090.000000,1075075600
2020-09-11,6090.000000,6090.000000,6015.899902,6038.899902,6038.899902,928193000
2020-09-14,6038.899902,6081.299805,6038.899902,6078.500000,6078.500000,981785100
2020-09-15,6078.500000,6100.299805,6068.799805,6079.299805,6079.299805,1164963200
2020-09-16,6079.299805,6149.100098,6079.299805,6146.899902,6146.899902,1202550400
2020-09-17,6146.899902,6147.299805,6069.200195,6069.200195,6069.200195,1302431700
2020-09-18,6069.200195,6108.700195,6054.299805,6057.600098,6057.600098,2400240000
2020-09-21,6057.600098,6060.500000,6000.100098,6013.500000,6013.500000,1038976300
2020-09-22,6013.500000,6013.500000,5951.299805,5973.500000,5973.500000,1244941200
2020-09-23,5973.500000,6120.200195,5973.500000,6111.299805,6111.299805,1178934600
2020-09-24,6111.299805,6111.299805,6009.899902,6056.500000,6056.500000,1026257600
2020-09-25,6056.500000,6149.399902,6056.500000,6140.500000,6140.500000,932064200
2020-09-28,6140.500000,6157.399902,6121.799805,6134.899902,6134.899902,821559600
2020-09-29,6134.899902,6181.600098,6124.000000,6141.500000,6141.500000,920763000
2020-09-30,6141.399902,6141.399902,6009.299805,6009.299805,6009.299805,1246864300
2020-10-01,6009.299805,6111.299805,6009.299805,6069.399902,6069.399902,849277000
2020-10-02,6069.399902,6069.399902,5970.299805,5983.200195,5983.200195,1107436800
2020-10-05,5983.200195,6136.500000,5983.200195,6135.100098,6135.100098,604950200
2020-10-06,6135.100098,6167.500000,6110.399902,6164.200195,6164.200195,957832800
2020-10-07,6164.200195,6247.100098,6149.200195,6239.600098,6239.600098,918613900
2020-10-08,6239.600098,6328.500000,6239.600098,6305.799805,6305.799805,964449100
2020-10-09,6305.799805,6335.799805,6293.799805,6312.500000,6312.500000,879068000
2020-10-12,6312.500000,6343.100098,6306.200195,6343.100098,6343.100098,796573900
2020-10-13,6343.100098,6418.500000,6343.100098,6400.200195,6400.200195,922878100
2020-10-14,6400.200195,6404.700195,6380.200195,6387.399902,6387.399902,919030300
2020-10-15,6387.399902,6439.000000,6387.399902,6414.200195,6414.200195,956503900
2020-10-16,6414.200195,6424.399902,6373.100098,6385.000000,6385.000000,956985100
2020-10-19,6385.000000,6455.600098,6385.000000,6435.600098,6435.600098,760556000
2020-10-20,6435.600098,6447.000000,6392.600098,6396.799805,6396.799805,936374900
2020-10-21,6396.799805,6418.000000,6392.600098,6403.100098,6403.100098,1071335400
2020-10-22,6403.100098,6403.100098,6312.700195,6383.700195,6383.700195,1066792300
2020-10-23,6383.700195,6394.100098,6356.600098,6373.700195,6373.700195,832932100
2020-10-26,6373.700195,6415.299805,6356.600098,6357.299805,6357.299805,898386300
2020-10-27,6357.299805,6357.299805,6229.299805,6247.200195,6247.200195,1054456500
2020-10-28,6247.200195,6279.700195,6219.100098,6261.799805,6261.799805,940273700
2020-10-29,6261.799805,6261.799805,6145.799805,6168.000000,6168.000000,993541800
2020-10-30,6168.000000,6195.000000,6132.399902,6133.200195,6133.200195,1236425000
2020-11-02,6133.200195,6158.299805,6105.399902,6147.399902,6147.399902,868523400
2020-11-03,6147.399902,6286.399902,6147.399902,6262.799805,6262.799805,890606100
2020-11-04,6262.799805,6297.500000,6184.100098,6265.000000,6265.000000,1004506300
2020-11-05,6265.000000,6347.000000,6265.000000,6344.000000,6344.000000,1258433700
2020-11-06,6344.000000,6409.799805,6344.000000,6395.000000,6395.000000,934117500
2020-11-09,6395.000000,6517.700195,6395.000000,6515.700195,6515.700195,961094700
2020-11-10,6515.700195,6647.200195,6515.700195,6544.000000,6544.000000,1727019000
2020-11-11,6544.000000,6652.299805,6544.000000,6651.100098,6651.100098,1393471900
2020-11-12,6651.100098,6673.799805,6601.899902,6619.399902,6619.399902,1137476000
2020-11-13,6619.600098,6619.600098,6581.600098,6609.299805,6609.299805,940930800
2020-11-16,6609.299805,6690.100098,6609.299805,6687.000000,6687.000000,76472000
2020-11-17,6687.000000,6730.100098,6687.000000,6697.799805,6697.799805,1397418000
2020-11-18,6697.799805,6738.299805,6694.500000,6726.500000,6726.500000,1131807800
2020-11-19,6726.500000,6742.700195,6695.399902,6742.700195,6742.700195,1064496900
2020-11-20,6742.700195,6762.200195,6735.000000,6739.899902,6739.899902,967910000
2020-11-23,6772.000000,6845.200195,6772.000000,6841.100098,6841.100098,209934000
2020-11-24,6772.000000,6870.899902,6772.000000,6855.500000,6855.500000,1287361300
2020-11-25,6855.500000,6923.100098,6855.500000,6888.200195,6888.200195,1408672100
2020-11-26,6888.200195,6893.500000,6848.100098,6848.799805,6848.799805,958479300
2020-11-27,6848.799805,6848.799805,6803.500000,6816.799805,6816.799805,758846100
2020-11-30,6816.799805,6860.799805,6742.100098,6742.100098,6742.100098,1642592500
2020-12-01,6742.100098,6833.799805,6732.600098,6812.200195,6812.200195,993594700
2020-12-02,6812.200195,6840.799805,6784.399902,6811.299805,6811.299805,1024029300
2020-12-03,6811.299805,6861.700195,6811.299805,6847.299805,6847.299805,986919400
2020-12-04,6847.299805,6879.399902,6846.399902,6865.299805,6865.299805,872833200
2020-12-07,6874.799805,6948.000000,6874.799805,6908.899902,6908.899902,955908900
2020-12-08,6908.899902,6933.200195,6894.700195,6922.200195,6922.200195,1096358500
2020-12-09,6922.200195,6980.000000,6922.200195,6965.399902,6965.399902,890192000
2020-12-10,6965.399902,6965.399902,6912.500000,6917.100098,6917.100098,1011392500
2020-12-11,6917.100098,6921.899902,6874.000000,6886.399902,6886.399902,993423100
2020-12-14,6886.399902,6932.899902,6886.399902,6900.299805,6900.299805,862867600
2020-12-15,6900.299805,6900.299805,6857.500000,6866.700195,6866.700195,1004612800
2020-12-16,6866.700195,6954.600098,6866.700195,6916.700195,6916.700195,1008902400
2020-12-17,6916.700195,7000.100098,6916.700195,7000.100098,7000.100098,1150285100
2020-12-18,7000.100098,7009.700195,6924.100098,6924.100098,6924.100098,2012087600
2020-12-21,6924.100098,6926.000000,6883.399902,6920.000000,6920.000000,857593500
2020-12-22,6920.000000,6920.000000,6831.299805,6845.500000,6845.500000,854750800
2020-12-23,6845.500000,6910.700195,6845.500000,6892.600098,6892.600098,694790500
2020-12-24,6892.600098,6953.600098,6892.600098,6917.500000,6917.500000,418443800
2020-12-29,6917.500000,6978.799805,6917.500000,6962.100098,6962.100098,671628800
2020-12-30,6962.100098,6962.100098,6889.500000,6942.899902,6942.899902,595004800
2020-12-31,6942.899902,6943.299805,6850.600098,6850.600098,6850.600098,476277500
2021-01-04,6850.600098,6953.700195,6850.600098,6953.700195,6953.700195,664272900
2021-01-05,6953.700195,6955.700195,6904.700195,6955.700195,6955.700195,828769600
2021-01-06,6955.700195,6959.100098,6864.799805,6881.399902,6881.399902,840514300
2021-01-07,6881.399902,7002.100098,6881.399902,6980.500000,6980.500000,889453100
2021-01-08,6980.500000,7024.200195,6980.500000,7024.200195,7024.200195,766250700
2021-01-11,7024.200195,7027.000000,6952.700195,6959.500000,6959.500000,783774600
2021-01-12,6959.500000,6992.299805,6939.100098,6939.100098,6939.100098,729830200
2021-01-13,6939.100098,6958.200195,6924.799805,6953.899902,6953.899902,846851900
2021-01-14,6953.899902,6991.299805,6936.200195,6982.700195,6982.700195,803167300
2021-01-15,6982.700195,7019.899902,6982.700195,6986.799805,6986.799805,856153100
2021-01-18,6986.000000,6986.000000,6923.399902,6935.399902,6935.399902,695258900
2021-01-19,6935.399902,7019.200195,6935.399902,7015.000000,7015.000000,746872000
2021-01-20,7015.000000,7064.399902,7015.000000,7051.000000,7051.000000,833932500
2021-01-21,7051.000000,7113.600098,7051.000000,7107.100098,7107.100098,998445800
2021-01-22,7107.100098,7108.200195,7072.899902,7078.899902,7078.899902,967317000
2021-01-25,7078.899902,7118.600098,7078.899902,7111.399902,7111.399902,654733700
2021-01-27,7111.399902,7111.399902,7046.000000,7060.200195,7060.200195,1025612700
2021-01-28,7060.200195,7060.200195,6867.000000,6917.600098,6917.600098,1100983700
2021-01-29,6917.600098,7001.399902,6849.500000,6870.899902,6870.899902,1234493600
2021-02-01,6870.899902,6933.299805,6770.799805,6922.799805,6922.799805,1003009400
2021-02-02,6922.799805,7038.799805,6922.799805,7027.500000,7027.500000,909143900
2021-02-03,7027.500000,7116.399902,7027.500000,7090.899902,7090.899902,990657200
2021-02-04,7090.899902,7098.399902,7029.399902,7037.899902,7037.899902,812096400
2021-02-05,7037.899902,7120.899902,7037.899902,7112.899902,7112.899902,824492500
2021-02-08,7112.899902,7181.200195,7112.899902,7160.799805,7160.799805,799051100
2021-02-09,7160.799805,7181.500000,7102.100098,7102.100098,7102.100098,902599400
2021-02-10,7102.100098,7144.700195,7102.100098,7133.799805,7133.799805,807840600
2021-02-11,7133.799805,7150.399902,7114.799805,7122.100098,7122.100098,774732000
2021-02-12,7122.100098,7127.500000,7076.100098,7081.299805,7081.299805,668096600
2021-02-15,7081.299805,7162.799805,7081.299805,7149.700195,7149.700195,848328500
2021-02-16,7149.700195,7194.700195,7149.700195,7189.299805,7189.299805,948373000
2021-02-17,7189.299805,7207.700195,7134.799805,7158.799805,7158.799805,1128404100
2021-02-18,7158.799805,7187.399902,7143.000000,7155.500000,7155.500000,1088000800
2021-02-19,7155.500000,7156.899902,7039.200195,7064.000000,7064.000000,1006170100
2021-02-22,7064.000000,7098.200195,7053.899902,7061.600098,7061.600098,982868000
2021-02-23,7061.600098,7110.799805,7041.600098,7110.799805,7110.799805,1170486300
2021-02-24,7110.799805,7110.799805,7035.399902,7049.399902,7049.399902,1041173300
2021-02-25,7049.399902,7127.600098,7049.399902,7105.700195,7105.700195,1113993600
2021-02-26,7105.700195,7105.700195,6921.899902,6940.600098,6940.600098,1424888600
2021-03-01,6940.600098,7043.500000,6931.200195,7042.700195,7042.700195,1130707300
2021-03-02,7042.700195,7119.200195,7009.899902,7009.899902,7009.899902,1110036500
2021-03-03,7009.899902,7068.399902,7009.899902,7067.899902,7067.899902,952105900
2021-03-04,7067.899902,7067.899902,6950.200195,7000.600098,7000.600098,1070361800
2021-03-05,7000.600098,7000.600098,6887.700195,6943.000000,6943.000000,1111169100
2021-03-08,6943.000000,7069.299805,6943.000000,6971.600098,6971.600098,877288400
2021-03-09,6971.600098,7033.700195,6971.600098,7000.399902,7000.399902,1034324600
2021-03-10,7000.399902,7038.600098,6947.200195,6947.200195,6947.200195,1084123800
2021-03-11,6947.200195,6992.000000,6885.100098,6952.899902,6952.899902,906895000
2021-03-12,6952.899902,7025.399902,6952.899902,7014.600098,7014.600098,779523700
2021-03-15,7014.600098,7036.700195,6976.100098,7019.100098,7019.100098,819830300
2021-03-16,7019.100098,7109.399902,7014.899902,7079.000000,7079.000000,923276300
2021-03-17,7079.000000,7079.000000,7016.600098,7048.000000,7048.000000,854597300
2021-03-18,7048.000000,7061.899902,7002.399902,7003.600098,7003.600098,1041932700
2021-03-19,7003.600098,7003.600098,6925.200195,6959.600098,6959.600098,2123517100
2021-03-22,6959.600098,7006.000000,6938.500000,6995.000000,6995.000000,902505300
2021-03-23,6995.000000,7028.600098,6981.899902,6986.600098,6986.600098,891739800
2021-03-24,6986.600098,7034.899902,6974.200195,7013.899902,7013.899902,856818600
2021-03-25,7013.899902,7036.799805,7003.200195,7022.600098,7022.600098,880689100
2021-03-26,7022.600098,7071.299805,7022.600098,7063.100098,7063.100098,864029900
2021-03-29,7063.100098,7100.200195,7030.500000,7036.399902,7036.399902,822782000
2021-03-30,7036.399902,7068.700195,6969.600098,6969.799805,6969.799805,838985700
2021-03-31,6969.799805,7088.200195,6969.799805,7017.000000,7017.000000,1056427000
2021-04-01,7017.000000,7065.500000,7015.200195,7064.200195,7064.200195,766867600
2021-04-06,7064.200195,7158.299805,7064.200195,7133.899902,7133.899902,850836300
2021-04-07,7133.899902,7182.899902,7133.899902,7177.399902,7177.399902,955136300
2021-04-08,7177.399902,7260.600098,7177.399902,7250.299805,7250.299805,916138900
2021-04-09,7250.299805,7252.299805,7221.600098,7252.299805,7252.299805,868183700
2021-04-12,7253.799805,7253.799805,7209.200195,7225.200195,7225.200195,825256400
2021-04-13,7225.200195,7251.200195,7217.899902,7231.000000,7231.000000,774725600
2021-04-14,7231.000000,7284.799805,7231.000000,7280.600098,7280.600098,1255815600
2021-04-15,7280.600098,7331.100098,7248.399902,7317.500000,7317.500000,1008787300
2021-04-16,7317.500000,7325.899902,7292.100098,7325.799805,7325.799805,961396600
2021-04-19,7325.799805,7358.799805,7325.799805,7328.000000,7328.000000,819198100
2021-04-20,7328.000000,7329.799805,7273.000000,7282.100098,7282.100098,842703000
2021-04-21,7282.100098,7282.100098,7166.200195,7258.899902,7258.899902,1063551900
2021-04-22,7258.899902,7312.000000,7253.200195,7312.000000,7312.000000,990647800
2021-04-23,7312.000000,7320.700195,7293.100098,7320.700195,7320.700195,814150000
2021-04-26,7320.700195,7334.399902,7307.200195,7307.799805,7307.799805,690278600
2021-04-27,7307.799805,7316.500000,7270.100098,7295.500000,7295.500000,908293800
2021-04-28,7295.600098,7334.500000,7291.600098,7320.000000,7320.000000,962912000
