Date,Open,High,Low,Close,Adj Close,Volume
2020-05-11,28.459999,31.459999,26.969999,27.570000,27.570000,0
2020-05-12,28.469999,33.040001,26.000000,33.040001,33.040001,0
2020-05-13,32.740002,37.419998,30.770000,35.279999,35.279999,0
2020-05-14,35.160000,39.279999,32.330002,32.610001,32.610001,0
2020-05-15,32.500000,35.130001,31.040001,31.889999,31.889999,0
2020-05-18,30.709999,31.080000,28.350000,29.299999,29.299999,0
2020-05-19,28.730000,30.740000,28.370001,30.530001,30.530001,0
2020-05-20,29.520000,29.830000,27.830000,27.990000,27.990000,0
2020-05-21,28.969999,30.200001,27.670000,29.530001,29.530001,0
2020-05-22,31.360001,31.549999,28.030001,28.160000,28.160000,0
2020-05-26,27.719999,28.580000,27.180000,28.010000,28.010000,0
2020-05-27,27.620001,30.530001,25.920000,27.620001,27.620001,0
2020-05-28,27.820000,29.889999,27.430000,28.590000,28.590000,0
2020-05-29,29.299999,30.160000,27.290001,27.510000,27.510000,0
2020-06-01,28.940001,30.600000,28.110001,28.230000,28.230000,0
2020-06-02,28.400000,28.520000,26.660000,26.840000,26.840000,0
2020-06-03,26.750000,26.980000,25.040001,25.660000,25.660000,0
2020-06-04,26.230000,26.430000,24.379999,25.809999,25.809999,0
2020-06-05,24.790001,25.090000,23.540001,24.520000,24.520000,0
2020-06-08,25.559999,25.980000,24.650000,25.809999,25.809999,0
2020-06-09,25.930000,27.700001,25.709999,27.570000,27.570000,0
2020-06-10,26.730000,29.010000,26.059999,27.570000,27.570000,0
2020-06-11,30.450001,42.580002,29.490000,40.790001,40.790001,0
2020-06-12,37.680000,44.160000,34.970001,36.090000,36.090000,0
2020-06-15,44.090000,44.439999,34.279999,34.400002,34.400002,0
2020-06-16,34.279999,37.450001,31.730000,33.669998,33.669998,0
2020-06-17,33.279999,35.169998,32.250000,33.470001,33.470001,0
2020-06-18,33.830002,36.250000,32.240002,32.939999,32.939999,0
2020-06-19,32.070000,35.119999,30.400000,35.119999,35.119999,0
2020-06-22,35.220001,35.389999,31.639999,31.770000,31.770000,0
2020-06-23,31.709999,31.709999,29.260000,31.370001,31.370001,0
2020-06-24,31.049999,37.119999,30.950001,33.840000,33.840000,0
2020-06-25,36.590000,36.930000,31.590000,32.220001,32.220001,0
2020-06-26,33.009998,36.250000,31.040001,34.730000,34.730000,0
2020-06-29,35.049999,36.310001,31.780001,31.780001,31.780001,0
2020-06-30,32.540001,32.939999,29.559999,30.430000,30.430000,0
2020-07-01,30.959999,31.760000,28.200001,28.620001,28.620001,0
2020-07-02,28.330000,28.440001,25.900000,27.680000,27.680000,0
2020-07-06,27.760000,28.330000,24.920000,27.940001,27.940001,0
2020-07-07,28.770000,29.629999,27.250000,29.430000,29.430000,0
2020-07-08,28.950001,30.200001,27.240000,28.080000,28.080000,0
2020-07-09,28.180000,31.480000,26.110001,29.260000,29.260000,0
2020-07-10,30.860001,30.910000,27.129999,27.290001,27.290001,0
2020-07-13,27.850000,32.450001,26.870001,32.189999,32.189999,0
2020-07-14,31.139999,33.669998,29.209999,29.520000,29.520000,0
2020-07-15,29.150000,30.090000,27.170000,27.760000,27.760000,0
2020-07-16,28.410000,29.290001,26.980000,28.000000,28.000000,0
2020-07-17,27.150000,27.540001,25.410000,25.680000,25.680000,0
2020-07-20,26.940001,27.080000,24.350000,24.459999,24.459999,0
2020-07-21,24.080000,25.650000,23.610001,24.840000,24.840000,0
2020-07-22,24.559999,26.260000,24.129999,24.320000,24.320000,0
2020-07-23,23.969999,26.950001,23.600000,26.080000,26.080000,0
2020-07-24,27.959999,28.580000,25.530001,25.840000,25.840000,0
2020-07-27,26.600000,26.940001,24.549999,24.740000,24.740000,0
2020-07-28,24.860001,25.850000,24.049999,25.440001,25.440001,0
2020-07-29,25.160000,25.420000,23.730000,24.100000,24.100000,0
2020-07-30,25.040001,28.290001,24.639999,24.760000,24.760000,0
2020-07-31,24.790001,26.410000,23.549999,24.459999,24.459999,0
2020-08-03,25.750000,26.010000,22.170000,24.280001,24.280001,0
2020-08-04,24.010000,24.760000,22.920000,23.760000,23.760000,0
2020-08-05,23.440001,23.610001,22.860001,22.990000,22.990000,0
2020-08-06,23.030001,24.110001,20.969999,22.650000,22.650000,0
2020-08-07,23.450001,24.020000,22.020000,22.209999,22.209999,0
2020-08-10,22.879999,23.520000,21.459999,22.129999,22.129999,0
2020-08-11,21.850000,24.930000,20.280001,24.030001,24.030001,0
2020-08-12,22.820000,22.879999,21.540001,22.280001,22.280001,0
2020-08-13,22.200001,22.920000,21.450001,22.129999,22.129999,0
2020-08-14,22.270000,23.549999,21.790001,22.049999,22.049999,0
2020-08-17,22.520000,22.820000,21.340000,21.350000,21.350000,0
2020-08-18,21.690001,22.549999,21.180000,21.510000,21.510000,0
2020-08-19,21.600000,22.980000,20.990000,22.540001,22.540001,0
2020-08-20,24.100000,24.600000,22.370001,22.719999,22.719999,0
2020-08-21,22.580000,24.469999,22.059999,22.540001,22.540001,0
2020-08-24,22.870001,23.180000,21.250000,22.370001,22.370001,0
2020-08-25,22.160000,23.430000,21.530001,22.030001,22.030001,0
2020-08-26,22.139999,23.270000,20.920000,23.270000,23.270000,0
2020-08-27,23.420000,27.090000,21.440001,24.469999,24.469999,0
2020-08-28,24.590000,26.299999,22.639999,22.959999,22.959999,0
2020-08-31,23.910000,26.500000,21.770000,26.410000,26.410000,0
2020-09-01,25.860001,26.590000,25.020000,26.120001,26.120001,0
2020-09-02,26.010000,27.070000,25.530001,26.570000,26.570000,0
2020-09-03,26.280001,35.939999,25.660000,33.599998,33.599998,0
2020-09-04,34.619999,38.279999,29.500000,30.750000,30.750000,0
2020-09-08,30.610001,35.930000,30.520000,31.459999,31.459999,0
2020-09-09,31.680000,31.780001,28.120001,28.809999,28.809999,0
2020-09-10,28.670000,30.559999,27.590000,29.709999,29.709999,0
2020-09-11,28.629999,29.730000,26.510000,26.870001,26.870001,0
2020-09-14,25.860001,26.790001,25.379999,25.850000,25.850000,0
2020-09-15,25.920000,26.000000,24.920000,25.590000,25.590000,0
2020-09-16,25.309999,26.590000,24.840000,26.040001,26.040001,0
2020-09-17,28.219999,28.920000,26.260000,26.459999,26.459999,0
2020-09-18,26.650000,28.100000,25.280001,25.830000,25.830000,0
2020-09-21,28.040001,31.180000,27.389999,27.780001,27.780001,0
2020-09-22,28.610001,28.780001,26.480000,26.860001,26.860001,0
2020-09-23,27.020000,29.730000,25.190001,28.580000,28.580000,0
2020-09-24,29.540001,30.490000,27.940001,28.510000,28.510000,0
2020-09-25,28.170000,30.430000,26.020000,26.379999,26.379999,0
2020-09-28,27.150000,27.190001,24.900000,26.190001,26.190001,0
2020-09-29,26.809999,27.430000,25.980000,26.270000,26.270000,0
2020-09-30,26.690001,27.120001,25.059999,26.370001,26.370001,0
2020-10-01,25.780001,27.110001,25.330000,26.700001,26.700001,0
2020-10-02,28.870001,29.900000,26.930000,27.629999,27.629999,0
2020-10-05,29.520000,29.690001,27.270000,27.959999,27.959999,0
2020-10-06,28.049999,30.000000,26.010000,29.480000,29.480000,0
2020-10-07,29.260000,29.760000,27.940001,28.059999,28.059999,0
2020-10-08,27.650000,27.990000,24.879999,26.360001,26.360001,0
2020-10-09,26.200001,26.219999,24.030001,25.000000,25.000000,0
2020-10-12,25.650000,25.650000,24.139999,25.070000,25.070000,0
2020-10-13,25.670000,26.930000,25.160000,26.070000,26.070000,0
2020-10-14,25.719999,27.230000,25.530001,26.400000,26.400000,0
2020-10-15,27.100000,29.059999,26.820000,26.969999,26.969999,0
2020-10-16,27.160000,27.459999,26.190001,27.410000,27.410000,0
2020-10-19,27.360001,29.690001,27.040001,29.180000,29.180000,0
2020-10-20,28.809999,29.600000,28.290001,29.350000,29.350000,0
2020-10-21,29.120001,30.549999,28.370001,28.650000,28.650000,0
2020-10-22,30.100000,30.120001,27.680000,28.110001,28.110001,0
2020-10-23,28.469999,28.670000,27.260000,27.549999,27.549999,0
2020-10-26,29.379999,33.680000,29.219999,32.459999,32.459999,0
2020-10-27,32.040001,33.770000,31.850000,33.349998,33.349998,0
2020-10-28,34.689999,40.770000,34.680000,40.279999,40.279999,0
2020-10-29,38.799999,41.160000,35.630001,37.590000,37.590000,0
2020-10-30,40.810001,41.090000,36.500000,38.020000,38.020000,0
2020-11-02,38.570000,38.779999,36.130001,37.130001,37.130001,0
2020-11-03,36.439999,36.439999,34.189999,35.549999,35.549999,0
2020-11-04,36.790001,36.849998,28.030001,29.570000,29.570000,0
2020-11-05,27.559999,28.139999,26.040001,27.580000,27.580000,0
2020-11-06,27.870001,29.440001,24.559999,24.860001,24.860001,0
2020-11-09,24.799999,25.820000,22.410000,25.750000,25.750000,0
2020-11-10,25.360001,26.770000,24.350000,24.799999,24.799999,0
2020-11-11,25.010000,25.120001,22.570000,23.450001,23.450001,0
2020-11-12,24.389999,27.270000,23.530001,25.350000,25.350000,0
2020-11-13,24.940001,25.030001,22.740000,23.100000,23.100000,0
2020-11-16,23.660000,24.080000,22.430000,22.450001,22.450001,0
2020-11-17,22.840000,24.090000,22.340000,22.709999,22.709999,0
2020-11-18,22.860001,23.920000,21.660000,23.840000,23.840000,0
2020-11-19,23.620001,24.520000,22.559999,23.110001,23.110001,0
2020-11-20,23.430000,23.730000,22.129999,23.700001,23.700001,0
2020-11-23,23.660000,23.959999,22.450001,22.660000,22.660000,0
2020-11-24,22.040001,22.480000,20.799999,21.639999,21.639999,0
2020-11-25,21.650000,22.500000,21.129999,21.250000,21.250000,0
2020-11-27,21.520000,21.600000,19.510000,20.840000,20.840000,0
2020-11-30,22.639999,22.889999,20.480000,20.570000,20.570000,0
2020-12-01,20.209999,20.920000,20.000000,20.770000,20.770000,0
2020-12-02,21.000000,21.250000,20.040001,21.170000,21.170000,0
2020-12-03,21.240000,21.879999,20.719999,21.280001,21.280001,0
2020-12-04,21.049999,21.150000,19.969999,20.790001,20.790001,0
2020-12-07,22.040001,22.620001,21.170000,21.299999,21.299999,0
2020-12-08,21.650000,22.250000,20.520000,20.680000,20.680000,0
2020-12-09,20.660000,22.930000,20.100000,22.270000,22.270000,0
2020-12-10,22.120001,23.459999,21.530001,22.520000,22.520000,0
2020-12-11,22.490000,25.139999,22.480000,23.309999,23.309999,0
2020-12-14,22.670000,24.820000,21.950001,24.719999,24.719999,0
2020-12-15,24.000000,24.070000,22.730000,22.889999,22.889999,0
2020-12-16,22.510000,23.670000,22.290001,22.500000,22.500000,0
2020-12-17,21.980000,22.270000,21.520000,21.930000,21.930000,0
2020-12-18,22.150000,23.770000,21.570000,21.570000,21.570000,0
2020-12-21,24.250000,31.459999,24.230000,25.160000,25.160000,0
2020-12-22,25.240000,25.559999,23.530001,24.230000,24.230000,0
2020-12-23,23.490000,23.680000,22.129999,23.309999,23.309999,0
2020-12-24,22.469999,22.830000,21.389999,21.530001,21.530001,0
2020-12-28,22.110001,22.120001,21.150000,21.700001,21.700001,0
2020-12-29,21.610001,23.719999,20.990000,23.080000,23.080000,0
2020-12-30,22.580000,23.150000,22.410000,22.770000,22.770000,0
2020-12-31,22.990000,23.250000,21.240000,22.750000,22.750000,0
2021-01-04,23.040001,29.190001,22.559999,26.969999,26.969999,0
2021-01-05,26.940001,28.600000,24.799999,25.340000,25.340000,0
2021-01-06,25.480000,26.770000,22.139999,25.070000,25.070000,0
2021-01-07,23.670000,23.910000,22.250000,22.370001,22.370001,0
2021-01-08,22.430000,23.340000,21.420000,21.559999,21.559999,0
2021-01-11,23.309999,24.809999,23.230000,24.080000,24.080000,0
2021-01-12,23.490000,25.150000,22.830000,23.330000,23.330000,0
2021-01-13,23.070000,24.180000,21.920000,22.209999,22.209999,0
2021-01-14,22.219999,23.469999,21.660000,23.250000,23.250000,0
2021-01-15,23.520000,25.799999,23.080000,24.340000,24.340000,0
2021-01-19,23.030001,23.559999,22.530001,23.240000,23.240000,0
2021-01-20,22.820000,22.860001,21.370001,21.580000,21.580000,0
2021-01-21,21.340000,22.219999,21.090000,21.320000,21.320000,0
2021-01-22,22.240000,23.730000,21.270000,21.910000,21.910000,0
2021-01-25,22.309999,26.629999,22.200001,23.190001,23.190001,0
2021-01-26,23.910000,23.940001,22.549999,23.020000,23.020000,0
2021-01-27,23.820000,37.209999,23.709999,37.209999,37.209999,0
2021-01-28,33.250000,36.290001,27.389999,30.209999,30.209999,0
2021-01-29,35.160000,37.509998,29.240000,33.090000,33.090000,0
2021-02-01,31.450001,33.959999,29.030001,30.240000,30.240000,0
2021-02-02,28.010000,28.080000,25.309999,25.559999,25.559999,0
2021-02-03,24.590000,25.430000,22.910000,22.910000,22.910000,0
2021-02-04,23.440001,23.440001,21.680000,21.770000,21.770000,0
2021-02-05,21.990000,22.160000,20.860001,20.870001,20.870001,0
2021-02-08,21.889999,22.070000,21.230000,21.240000,21.240000,0
2021-02-09,21.570000,22.260000,20.650000,21.629999,21.629999,0
2021-02-10,21.639999,23.850000,19.690001,21.990000,21.990000,0
2021-02-11,22.090000,23.250000,21.110001,21.250000,21.250000,0
2021-02-12,21.600000,22.450001,19.950001,19.969999,19.969999,0
2021-02-16,21.129999,22.459999,20.879999,21.459999,21.459999,0
2021-02-17,22.020000,23.440001,21.090000,21.500000,21.500000,0
2021-02-18,21.980000,24.230000,21.799999,22.490000,22.490000,0
2021-02-19,23.100000,23.190001,20.840000,22.049999,22.049999,0
2021-02-22,24.459999,25.090000,21.959999,23.450001,23.450001,0
2021-02-23,22.820000,27.010000,22.500000,23.110001,23.110001,0
2021-02-24,23.760000,25.040001,21.309999,21.340000,21.340000,0
2021-02-25,21.730000,31.160000,21.520000,28.889999,28.889999,0
2021-02-26,28.730000,30.820000,25.230000,27.950001,27.950001,0
2021-03-01,25.200001,25.389999,23.170000,23.350000,23.350000,0
2021-03-02,23.580000,24.600000,22.799999,24.100000,24.100000,0
2021-03-03,22.799999,26.790001,22.450001,26.670000,26.670000,0
2021-03-04,26.520000,31.900000,24.930000,28.570000,28.570000,0
2021-03-05,29.480000,30.030001,24.330000,24.660000,24.660000,0
2021-03-08,27.610001,28.389999,24.070000,25.469999,25.469999,0
2021-03-09,25.110001,25.250000,22.900000,24.030001,24.030001,0
2021-03-10,23.760000,23.870001,22.379999,22.559999,22.559999,0
2021-03-11,22.500000,22.500000,21.450001,21.910000,21.910000,0
2021-03-12,22.570000,22.990000,20.629999,20.690001,20.690001,0
2021-03-15,21.840000,21.860001,19.870001,20.030001,20.030001,0
2021-03-16,20.139999,20.309999,19.330000,19.790001,19.790001,0
2021-03-17,20.100000,20.950001,19.180000,19.230000,19.230000,0
