Date,Open,High,Low,Close,Adj Close,Volume
2020-05-11,11053.820313,11096.280273,10902.599609,10969.280273,10969.280273,1568100
2020-05-12,10972.049805,11018.929688,10871.610352,11015.559570,11015.559570,1328100
2020-05-13,10978.309570,11096.620117,10954.690430,11074.589844,11074.589844,1274100
2020-05-14,11026.709961,11047.379883,10955.540039,10962.150391,10962.150391,1367700
2020-05-15,11013.160156,11039.679688,10919.540039,10964.889648,10964.889648,1373500
2020-05-18,10969.080078,11017.500000,10858.459961,10921.150391,10921.150391,1617400
2020-05-19,11023.429688,11052.849609,10978.719727,11052.849609,11052.849609,1311500
2020-05-20,11056.980469,11056.980469,10914.750000,10948.480469,10948.480469,1491700
2020-05-21,10999.070313,11007.139648,10818.790039,10845.400391,10845.400391,1365000
2020-05-22,10832.910156,10832.910156,10559.299805,10604.969727,10604.969727,1273400
2020-05-25,10602.469727,10629.610352,10532.860352,10592.839844,10592.839844,980400
2020-05-26,10655.980469,10816.709961,10647.250000,10815.429688,10815.429688,1065600
2020-05-27,10823.240234,10823.240234,10657.809570,10682.700195,10682.700195,1129900
2020-05-28,10680.870117,10727.990234,10505.790039,10653.490234,10653.490234,1156400
2020-05-29,10615.139648,10764.870117,10588.740234,10746.080078,10746.080078,1210300
2020-06-01,10837.490234,11123.190430,10837.490234,11102.150391,11102.150391,1744300
2020-06-02,11133.620117,11146.849609,11059.190430,11112.500000,11112.500000,1908300
2020-06-03,11154.639648,11204.519531,11100.690430,11108.360352,11108.360352,1847200
2020-06-04,11146.290039,11165.139648,11080.509766,11139.259766,11139.259766,1479200
2020-06-05,11153.269531,11180.599609,11087.250000,11180.599609,11180.599609,1361300
2020-06-08,11266.929688,11340.030273,11195.849609,11215.759766,11215.759766,1603200
2020-06-09,11238.440430,11303.540039,11195.000000,11284.240234,11284.240234,1426600
2020-06-10,11296.129883,11338.240234,11249.429688,11335.860352,11335.860352,1381900
2020-06-11,11328.099609,11405.009766,11180.750000,11243.620117,11243.620117,1582200
2020-06-12,11017.150391,11306.139648,11003.320313,11251.709961,11251.709961,1552800
2020-06-15,11241.259766,11353.160156,11192.269531,11192.269531,11192.269531,1689200
2020-06-16,11312.809570,11398.969727,11293.900391,11398.969727,11398.969727,1528000
2020-06-17,11421.030273,11421.030273,11330.370117,11420.839844,11420.839844,1563000
2020-06-18,11416.080078,11503.379883,11397.570313,11494.549805,11494.549805,1735900
2020-06-19,11505.690430,11694.889648,11500.530273,11668.129883,11668.129883,1643900
2020-06-22,11680.410156,11756.860352,11658.809570,11702.440430,11702.440430,1746900
2020-06-23,11711.280273,11796.410156,11651.830078,11794.009766,11794.009766,1582600
2020-06-24,11813.360352,11854.990234,11760.469727,11813.530273,11813.530273,1425100
2020-06-29,11780.650391,11814.639648,11695.450195,11752.360352,11752.360352,1495700
2020-06-30,11828.530273,12013.599609,11827.759766,11992.349609,11992.349609,1509600
2020-07-01,12024.839844,12130.299805,11945.889648,12112.959961,12112.959961,1819600
2020-07-02,12095.849609,12278.830078,12055.950195,12269.490234,12269.490234,2386700
2020-07-03,12295.620117,12433.679688,12232.700195,12433.259766,12433.259766,2558700
2020-07-06,12519.500000,12945.709961,12519.500000,12941.719727,12941.719727,3341900
2020-07-07,13084.650391,13407.190430,12997.169922,13163.980469,13163.980469,3635400
2020-07-08,13170.200195,13428.940430,13059.240234,13406.370117,13406.370117,3144100
2020-07-09,13399.469727,13792.629883,13385.429688,13754.740234,13754.740234,3517800
2020-07-10,13662.379883,13831.610352,13599.030273,13671.240234,13671.240234,3203400
2020-07-13,13699.219727,14149.139648,13699.219727,14149.139648,14149.139648,3305000
2020-07-14,14121.330078,14151.000000,13698.269531,13996.459961,13996.459961,3314700
2020-07-15,14017.929688,14077.559570,13646.660156,13734.129883,13734.129883,2945000
2020-07-16,13731.280273,13853.440430,12966.320313,12996.339844,12996.339844,2913100
2020-07-17,13002.839844,13315.440430,12916.080078,13114.940430,13114.940430,2248500
2020-07-20,13303.799805,13448.849609,13032.400391,13448.849609,13448.849609,2345500
2020-07-21,13480.389648,13572.929688,13396.580078,13536.169922,13536.169922,2158000
2020-07-22,13507.349609,13816.669922,13459.879883,13657.030273,13657.030273,2307800
2020-07-23,13661.500000,13661.500000,13661.500000,13661.500000,13661.500000,0
2020-07-24,13547.809570,13602.790039,12868.950195,12935.700195,12935.700195,2458100
2020-07-27,13013.769531,13093.839844,12838.870117,12976.870117,12976.870117,1670800
2020-07-28,13107.429688,13196.620117,13022.820313,13147.349609,13147.349609,1602100
2020-07-29,13117.190430,13557.440430,13085.950195,13557.440430,13557.440430,1885100
2020-07-30,13595.769531,13619.490234,13432.129883,13466.849609,13466.849609,1941900
2020-07-31,13464.209961,13748.030273,13399.860352,13637.879883,13637.879883,2078900
