Date,Open,High,Low,Close,Adj Close,Volume
2020-05-11,36196.460938,38614.679688,35358.238281,38581.601563,38581.601563,0
2020-05-12,38581.601563,40729.121094,38581.601563,39133.710938,39133.710938,0
2020-05-13,39133.710938,39133.710938,37334.531250,37842.808594,37842.808594,0
2020-05-14,37842.808594,39413.128906,37286.199219,39225.671875,39225.671875,0
2020-05-15,39225.671875,40621.949219,38958.878906,39388.328125,39388.328125,0
2020-05-18,39388.328125,41098.468750,39388.328125,40286.718750,40286.718750,0
2020-05-19,40286.718750,40286.718750,39247.160156,39388.718750,39388.718750,0
2020-05-20,39388.718750,40199.640625,38949.238281,39809.160156,39809.160156,0
2020-05-21,39809.160156,41515.488281,39732.378906,41388.500000,41388.500000,0
2020-05-22,41388.500000,41897.128906,40241.398438,40962.738281,40962.738281,0
2020-05-26,40962.738281,42026.679688,40962.738281,41060.269531,41060.269531,0
2020-05-27,41079.289063,41218.890625,39592.089844,40431.570313,40431.570313,0
2020-05-28,40431.570313,40512.988281,38869.031250,38985.820313,38985.820313,0
2020-05-29,38985.820313,39139.128906,37532.101563,37824.730469,37824.730469,0
2020-06-01,37824.730469,40054.378906,37824.730469,40016.980469,40016.980469,0
2020-06-02,40016.980469,42085.589844,40016.980469,42037.558594,42037.558594,0
2020-06-03,42037.558594,44139.941406,42037.558594,43853.058594,43853.058594,0
2020-06-04,43853.058594,44021.339844,43115.058594,43676.179688,43676.179688,0
2020-06-05,43676.179688,45435.578125,43676.179688,45128.750000,45128.750000,0
2020-06-08,45128.750000,48988.820313,45128.750000,48881.179688,48881.179688,0
2020-06-09,48881.179688,48881.179688,45666.218750,46471.058594,46471.058594,0
2020-06-10,46471.058594,47047.898438,44829.878906,46476.070313,46476.070313,0
2020-06-11,46476.070313,46476.070313,42632.531250,43057.941406,43057.941406,0
2020-06-12,43057.941406,44871.421875,42381.558594,43417.148438,43417.148438,0
2020-06-16,43434.699219,44673.921875,42591.859375,42686.078125,42686.078125,0
2020-06-17,42686.078125,42863.671875,40414.851563,40471.148438,40471.148438,0
2020-06-18,40471.148438,40471.148438,37896.089844,37990.589844,37990.589844,0
2020-06-19,37990.589844,41116.718750,37990.589844,40951.449219,40951.449219,0
2020-06-22,40951.449219,41215.699219,39293.468750,40344.320313,40344.320313,0
2020-06-23,40344.320313,41468.281250,40344.320313,40803.558594,40803.558594,0
2020-06-24,40803.558594,40939.550781,40086.929688,40435.339844,40435.339844,0
2020-06-25,40435.339844,42147.218750,40435.339844,41996.648438,41996.648438,0
2020-06-26,41996.648438,42001.929688,40492.039063,40589.890625,40589.890625,0
2020-06-29,40589.890625,41450.781250,39983.378906,40308.109375,40308.109375,0
2020-06-30,40308.109375,40328.730469,38409.769531,38686.691406,38686.691406,0
2020-07-01,38686.691406,39919.699219,38686.691406,39846.738281,39846.738281,0
2020-07-02,39846.738281,40786.308594,39317.281250,39500.851563,39500.851563,0
2020-07-03,39500.851563,39914.410156,39417.550781,39758.199219,39758.199219,0
2020-07-06,39758.199219,43571.750000,39758.199219,43339.691406,43339.691406,0
2020-07-07,43339.691406,43339.691406,41913.339844,42497.601563,42497.601563,0
2020-07-08,42497.601563,43247.828125,42457.460938,42747.550781,42747.550781,0
2020-07-13,42747.550781,44461.480469,42747.550781,43237.011719,43237.011719,0
2020-07-14,43237.011719,44062.359375,42934.300781,44001.898438,44001.898438,0
2020-07-15,44001.898438,45151.410156,44001.898438,45120.589844,45120.589844,0
2020-07-16,45120.589844,45418.421875,44402.718750,45245.230469,45245.230469,0
2020-07-17,45245.230469,45711.941406,44929.761719,45475.238281,45475.238281,0
2020-07-20,45475.238281,45761.980469,45239.839844,45682.988281,45682.988281,0
2020-07-21,45682.988281,47345.691406,45682.988281,46781.261719,46781.261719,0
2020-07-22,46781.261719,48812.230469,46581.781250,48634.089844,48634.089844,0
2020-07-23,48634.089844,50091.351563,47745.648438,48408.269531,48408.269531,0
2020-07-24,48408.269531,48965.710938,47789.218750,48605.058594,48605.058594,0
2020-07-27,48605.058594,50028.648438,48605.058594,49449.859375,49449.859375,0
2020-07-28,49449.859375,49450.351563,48099.109375,48934.441406,48934.441406,0
2020-07-29,48934.441406,49634.550781,48395.378906,48884.460938,48884.460938,0
2020-07-30,48884.460938,49515.171875,47103.988281,49405.750000,49405.750000,0
2020-07-31,49405.750000,49585.789063,48704.179688,49253.621094,49253.621094,0
2020-08-03,49253.621094,53685.039063,48690.921875,52504.210938,52504.210938,0
2020-08-04,52504.210938,56114.039063,51553.371094,52186.300781,52186.300781,0
2020-08-05,52186.300781,53442.878906,50512.289063,50994.429688,50994.429688,0
2020-08-06,50994.429688,51197.261719,50096.960938,51083.761719,51083.761719,0
2020-08-07,51083.761719,52387.289063,50599.960938,52325.828125,52325.828125,0
2020-08-10,52325.828125,52894.730469,51836.769531,52180.898438,52180.898438,0
2020-08-11,52180.898438,52379.609375,50821.859375,50998.500000,50998.500000,0
2020-08-12,50998.500000,51186.089844,48780.761719,48970.531250,48970.531250,0
2020-08-13,48970.531250,50221.460938,48970.531250,49626.789063,49626.789063,0
2020-08-14,49626.789063,49709.121094,48252.828125,48547.910156,48547.910156,0
2020-08-18,48547.910156,48547.910156,46166.738281,46491.421875,46491.421875,0
2020-08-19,46491.421875,47797.441406,46438.429688,47471.601563,47471.601563,0
2020-08-20,47471.601563,47782.378906,46876.980469,47737.160156,47737.160156,0
